누가 시녀장을 회귀시켰는가,소소리닻별,로판,https://novel.naver.com//webnovel/list?novelId=1113877,"
커피 뽑고 레벨 업!,금생,현판,https://novel.naver.com//webnovel/list?novelId=1012541,"
튜토리얼 탑의 최강자이자 탑의 유일무이 카페, 탑 커피(Top Coffee) 카페의 주인 정성호. 모든 사람들은 지구로 귀환하고 10년을 홀로 보낸 그가 지구로 갈 결심을 한다. ""커피가... 커피가 없어!"" 그가 지구로 귀환한다! [추출에 성공했습니다.] [레벨이 상승했습니다.] 커피만 뽑아도 레벨이 오른다고? 그런데 그 커피가 버프까지 줘...? 마약 같은 커피를 파는 이곳! 어서 오세요. 귀환자의 커피는 특별합니다.
더보기
",200,1640000,9.84,293,396,11
부재의 시간,방구석리,미스터리,https://novel.naver.com//webnovel/list?novelId=949760,"
“위층에 올라간 아내가 사라졌어요. 위층 남자가 살인범일지도 몰라요!” 
어느 날 아내가 연기처럼 사라진 남편. 
“마치 죽어도 상관없는 사람 같잖아.” 
연달아 벌어진 섬뜩한 자살 사건 앞에 선 형사. 
각기 다른 장소에서 벌어진 두 가지 사건이 이도건설이라는 하나의 공통분모 아래 묶이면서 충격적 실체가 드러난다. 
추악한 인간의 양면성이 창조한 악마들이 도시를 활보하기 시작하고, 반전의 반전을 거듭하며 밝혀지는 무서운 진실. 
과연 이들은 괴물에게서 벗어날 수 있을까.
더보기
",94,30000,9.93,357,575,16
게임마스터,둥치,판타지,https://novel.naver.com//webnovel/list?novelId=1051340,"
반복되는 무료한 일상 속에서 운명처럼 찾아온 게임.
 
[히어로즈 데스티니]
 
10년 동안 파고든 끝에 마침내 클리어했지만, 남은 것은 이제 평범한 일상으로 돌아가야 한다는 허무함뿐이었다.
 
그때 새롭게 떠오른 메시지.
 
[새로운 모험을 원하십니까?] 
[예/아니오]
 
그는 몰랐다. 
정말로 낯선 장소에서 낯선 몸으로 눈을 뜨게 될 줄은.
 
‘기억해. 이제 나는 칼릭스 슈체친이야. 그리고…… 이 세계의 주인공이 되겠어!’
더보기
",315,4820000,9.86,214,505,6
자고 일어나니 유부녀,지미신,회귀물-타임슬립-계약관계-소유욕/집착-츤데레남-로판,https://novel.naver.com//webnovel/list?novelId=1139613,"
목숨과 재산을 지키기 위해 가사 상태에 빠졌더니, 동생이 나를 팔아넘겼다.

“저기, 누구세요?”
“……일단은 그대의 남편인데.”

의식이 없는 여자를 부인으로 들인 괴짜는 이 나라 최고의 기사, 드래곤의 후예, 시더 그레니트.
위협적인 흑표범 같은 남자인 줄 알았더니, 이 남자 잔소리꾼이다?

“은근슬쩍 채소 남기지 마.”
“오래 살려면 운동해야지.”

운동은 무슨. 마법 지식은 있지만, 마력을 잃은 나는 오래 살고 싶지 않단 말이야.
그런데 이 남자, 드래곤의 후예라더니 마력이 심장에서 폭포수처럼 쏟아진다? 게다가 입을 맞추면 그 마력이 나에게 전달도 되는데?

“입술 좀 대 봐요.”
“내, 내 입술로 뭘 하려고?”
“입맞춤만 해도 이렇게 좋은데, 좀 더 농밀한 접촉을 하면 더 좋겠죠?”
""이, 이 여자가 진짜!”

당신, 내가 좋다면서! 그럼 아무 문제 없잖아. 우리 뽀뽀나 하자고!
더보기
",120,370000,9.91,170,541,1
은퇴한 절대자의 만물상점,김종혁,현판,https://novel.naver.com//webnovel/list?novelId=1058958,"
나는 은퇴 후 장사를 해보기로 했다.
더보기
",259,3940000,9.86,327,579,9
황후 애첩 스캔들,은려원,판타지로맨스-연하남-짐승남-상처녀-악마-연상연하-조력자-로판,https://novel.naver.com//webnovel/list?novelId=1117106,"
“사랑은 개 같은 거야.”

더없이 사랑했던 남편의 검이 내 척추뼈를 가른 순간.
주마등처럼 떠오른 건 언니들의 조언이었다.

“나는 너를 저주한다, 너를 사랑했던 모든 순간이 내게 치욕이야.”

지옥을 다스렸던 강력한 악마는 죽었고,
지금은 황제가 된 전남편의 시한부 아내로 눈을 떴다.

「다시 악마가 되려면, 인간을 사랑하고 그 심장에 단검을 꽂으렴.」 

그 개 같은 사랑을 다시 한번 해야 한다는 운명과 함께.

***

“누구와 뭘 하시든 크게 괘념치 않겠습니다. 그러나 후사는 제 씨로 배태하셔야 할 겁니다.”
증오스러운 전 남편, 황제 엔리케.

“저는 폐하가 가장 아끼는 침실 가구이지 않습니까. 한데 어찌 저를 버리십니까.”
충성스러운 순애기사, 데릭.

“제 마법의 본질을 알아보셨을 때, 저는 태어나 처음으로 가슴이 두근거렸어요.”
시대의 마지막 마법사, 북부대공 샤일로.

“내가 늙어 보기 싫어지면 그때 죽이면 되잖아. 나는 만족하며 죽을 테니까.”
그리고 최고의 양기를 가진, 사막의 어린 전사 메르엠.

이들 중 누구의 심장에 칼을 꽂아야 할까?
더보기
",120,830000,9.88,163,328,7
엄마가 빙의했다,유은우,로판,https://novel.naver.com//webnovel/list?novelId=1117110,"
어느 날, 엄마가 이상해졌다.

“엄마가 미안해.
너무 일찍 죽어서, 진작 널 찾지 못해서......”

갑자기 보니타를 껴안고 펑펑 울어버린 엄마는
급기야 이상한 소리를 하는데.

“보니타, 사실 넌 공작님의 하나뿐인 딸이란다.”

‘우리 엄마, 술을 너무 많이 마셔서 머리가 이상해진 게 아닐까?’

보니타는 진심으로 어머니가 미친 게 아닌지 걱정됐다.

“이 아이가 내 딸이라고?”

설상가상으로 막상 찾아간 공작님은, 보니타와 닮은 구석이라곤 없었다.
그런데 공작님이 자신을 보자마자 꼭 안아주는 게 아닌가.

“닮았군. 엘로디와, 정말로......”

평범한 시골 소녀 보니타에게 무슨 일이 일어나는 걸까?

***

“내 앞에서 죽은 아내의 흉내를 내다니. 간도 크군.”
“앗, 잠깐, 흑…!”
“더 이상 허튼짓을 했다간 이 손목을 부러뜨려 버릴 테니, 그리 알아.”

그 진심 어린 협박에, 아리아가 미간을 좁힌 채 말했다.

“해 보세요.”
“못할 것 같나?”
“분명, 언젠가 후회하게 될 걸요.”

왜냐하면,
공작이 그토록 사랑하는 ‘죽은 아내’ 엘로디가
바로 그녀였으니까.
더보기
",120,660000,9.8,163,344,6
"만수무강하세요, 폐하 저는 빼고요",유서안,서양로판-무심녀-뇌섹녀-능력남주-순정남-계약관계-오해-환생-대공-로판,https://novel.naver.com//webnovel/list?novelId=1113875,"
천재 재상이자 무패 장수로서 칭송받던 이백련의 말년은 비참했다.
온 삶을 다 바쳐 충성했던 황제에게 버림받고 자결했으니.

“다시는 폐하와 옷깃조차 스칠 일이 없기만을 바라나이다.”

그것 하나만을 간절히 바라며 목숨을 끊었는데.

“내가 먼가 뎐뎐생에서 킁 달모슬 항 게 분멍하디.(내가 뭔가 전전생에서 큰 잘못을 한 게 분명하지.)”

눈 떠 보니 그녀는 3살짜리 어린아이로 환생해 있었다.

이왕 이렇게 된 거, 두 번째 삶은 영웅 따위는 되지 말고 안락하고 여유로운 삶을 누려야겠다.
그런데…….

“그래. 무엇을 원해? 호수를 파서 복숭아 주스로 가득 채워줄까, 나무마다 쿠키를 매달아 새들이 쪼아 먹게 해줄까.”

분명 처음 보는 대공에게서 왜 익숙한 폐하의 기운이 느껴질까.
이번이야말로 남에게 휘둘리지 않는 나만의 삶을 살리라. 그렇게 결심했건만.

“왜. 이번에도 목을 매려고? 안 되지. 그대는 언제나 짐의 것이었는데, 두 번째 삶이라고 다를 것 같았나?”

……그런데, 그게 쉽지 않을 것 같다?
폐하. 만수무강하시고, 저는 그만 놓아주세요.
더보기
",187,530000,9.93,244,577,8
기사를 선택하는 법,사소금,기사/기사단장-재회로맨스-당돌여주-발랄여주-무심남-츤데레남-운명적만남-힘숨찐-술술읽히는-서양로판-로판,https://novel.naver.com//webnovel/list?novelId=1139615,"
이동마법의 실수로 떨어진 낯선 숲. 
하지만 제이드에겐 더 큰 문제가 있었으니, 

“꿈일 거야. 아니, 꿈이어야 해…."" 

마법사에겐 생명과도 같은 마력이 모두 사라졌다는 것.
덕분에 숲지기와의 강제 동거가 시작되었다!

사생아란 이유로 가치 증명에 급급했던 삶. 
정작 마법을 잃고 하는 일이라곤 조잘대기, 일 벌이기, 사고 치기뿐이지만 그걸로 충분했다.

“모자 끈 제대로 묶어.”
“넌 너무 조심성이 없어.”.
""날 믿는다고 했잖아, 제이드.""

비워야만 도리어 채워지는 게 있으니까.

하지만 일순 절 삼키려던 몬스터 앞에서 무력해졌을 때,
그가 도끼 대신 검을 들며 당연한 듯 소리쳤을 때,

“도망가. 달리라고, 제이드.”

숲에 온 후 처음으로 생각했다.  
무엇을 주어도 좋으니 마법을 되찾고 싶다고.
이 순간 도망치지 않고 그를 지킬 수만 있다면.

* * *

인사도 없이 돌아와야 했던 숲 바깥의 삶.
그리고 다른 사람인 척 낯선 이름을 달고 나타난 남자.

“앞으로 잘 부탁하지, 제이드 경.”

한때는 별 같다고 생각했던 그의 회색 눈이 낯설게 빛났다.
놓쳤던 사냥감을 찾아낸 사냥꾼처럼.
더보기
",131,1410000,9.99,283,562,14
내 남편을 죽여 줘,가람달,판타지로맨스-회귀물-계약관계-로판,https://novel.naver.com//webnovel/list?novelId=1132947,"
“제 남편을 죽여 주세요.”
“거절하지.”

고결한 귀부인, 모든 여인의 우상, 아름다운 원앙.
에르디 가문의 후작 부인, 루드밀라의 제안은 도발적이었다.

제국의 암 덩어리이자 복속된 야만인의 우두머리 아덴에게도 당황스러울 만큼.
그리하여 그가 제안을 거절한 결과는 그녀의 죽음이었다.

***

다시 눈을 뜬 루드밀라는 죽기 한 달 전으로 돌아와 있다.
무언가를 되돌리기에 짧은 시간, 그녀는 생존을 위한 선택을 해야 했다.

“절 품어 주세요.”

그렇게 다시 한번 시작된 아덴과의 거래.

“이곳에서 머무는 동안 책임져 줄 테니 날 팔아먹어.”

과거와 달리 그는 그녀를 위해 위험한 길을 걷는 것도 마다하지 않는데…….

“남편을 죽여 주면 당신을 가질 수 있는 건가?”

명예를 모르는 그들은 집요하게 얽힌 관계의 끝을 향하여 자신을 내던지고야 만다.
더보기
",141,300000,9.88,149,467,2
내 모든 처음은 너,유밀크,현대로맨스-운명로맨스-재회로맨스-상처남-순정남-운명적만남-재회-첫사랑-친구에서연인-달달한-로맨스,https://novel.naver.com//webnovel/list?novelId=1108682,"
줄곧 기다려왔던 순간은 아무런 예고도 없이 찾아왔다.

이하루. 네 모든 걸음, 내게로 걸어오는 한 순간도 놓치기 싫어서 집요하게 바라봤다.

그 순간, 내 안에서 지독했던 그리움이 처절한 원망으로 변해가는 것이 느껴졌다.

9년 전, 네가 날 떠나자마자 찾아온 여름. 햇살이 밝게 비쳐올수록 바닥을 모르고 꺼져 내려가는 듯했던 날들이었다.

늦봄에서 여름으로 이어지는 찬란한 계절이 그렇게 내 안에서 꺼져갔다.

그러니까 이 기억과 이별하기 좋은 시기였다.

그래서 널 뜨겁게 사랑했던 그 시절의 나를 깔끔하게 배신하고 싶었다.
더보기
",140,270000,10.0,363,722,16
튜토리얼 탑의 고인물,방구석김씨,판타지,https://novel.naver.com//webnovel/list?novelId=1046681,"
12년 동안 탑에 갇혀 있던 고인물을 아는가?
더보기
",449,36700000,9.91,315,679,11
FFF급 건물주,켠우,현판,https://novel.naver.com//webnovel/list?novelId=1031879,"
세계 최초. SSS급도 아닌 FFF급 능력자가 등장했다.
건물주라는 능력으로.
더보기
",250,2050000,9.8,216,349,5
에이스 히어로,원랑,현판,https://novel.naver.com//webnovel/list?novelId=994965,"
[소원을 말해요~ 소원을 말해요~]

달콤한 기계음에 영웅이 답했다.

“야구! 야구를 잘하고 싶어!”

[야구, 야구를 잘하고 싶어! 소원 입력합니다! 시스템 작동합니다!]

NPC 도우미와 함께 하는 긴 야구 여정.
메이저리그에서 부상을 입고 방출된 선수가 <야구의 신>을 만나 메이저리그를 정복하는 이야기.
더보기
",215,1720000,9.59,135,243,5
은혜를 원수로 갚을 예정입니다,함초롱,회귀물-계약관계-초월적존재-서양로판-걸크러시-로판,https://novel.naver.com//webnovel/list?novelId=1117102,"
한때는 좀도둑이었고, 한때는 하녀였던
로렌스트 백작가의 양녀, 이그레인 로렌스트.
그녀는 소꿉친구인 휴버트 로렌스트를 연모하여 그에게 충성했다.

“이그레인 로렌스트. 야만인과 내통하여
로렌스트 가문의 성문을 연 죄가 가볍지 않다.”

모함으로 단두대에서 목이 날아가기 전까지는.

물의 정령 레오의 힘으로 과거로 돌아온 이그레인은
그들에게 두 번 다시 짓밟히지 않겠다고 다짐한다.
그리고 사막의 강대국 도베라칸의 5황자 지오반니에게 접근하는데.

“누구냐, 넌.”

압도적인 존재감을 내뿜는, 도베라칸의 5황자 지오반니.
그를 보는 순간 눈앞에 금빛이 반짝였다. 
황금빛 미래를 상상하며 그녀는 결심했다.

‘적어도 휴버트 로렌스트라는 썩은 줄을 버리고 갈아탈 만큼은 되겠지.’

지오반니라는 황금 동아줄로 갈아타서 살아남기로.
더보기
",177,430000,9.8,132,343,6
신데렐라에게 복수당하는 중,오소리국밥,로판,https://novel.naver.com//webnovel/list?novelId=1117105,"
‘왕자비가 된 플로리아는 비둘기를 보내 언니들의 눈을 쪼아 멀게 했습니다’
에서 ‘언니들’중 하나인 르네올라 비올렛에 빙의했다.

그것도 하필 왕자가 플로리아의 발에 유리구두를 신기는 장면에서!

이제 남은 건 비둘기한테 눈 파먹힐 엔딩뿐이라 얼른 튀려는데,
날 궁으로 부른 플로리아에게 심장을 담보로 잡혔다.

언제 죽을지 모를 하루살이 신세에서 벗어날 방법은 심장을 되찾는 것뿐.

“플로리아 님, 오늘도 눈이 부시도록 아름다우세요!”

난 호시탐탐 심장을 되찾을 기회를 노리며 오늘도 열심히 딸랑이를 흔들었다.

그런데 나보고 1왕자궁에 스파이로 들어가라고?
눈만 마주쳐도 칼을 뽑는다는 미친 살인귀한테?

난 어떻게든 살아남겠다는 의지로 그에게 좋아한단 거짓말까지 쳤는데…….

‘네가 왜 여기서 나와?’

틈만 나면 나타나 능글맞은 태도로 사람 속을 뒤집던 암흑 길드장이
1왕자 카힐른 더 힐릭이었다니.

문제는 이 남자가 내 속셈을 다 알고 있다는 거다.

하하, 망했구나 싶은데 카힐른이 그린 듯 잘생긴 입꼬리를 말아올렸다.
날 좋아한다고?

“어디 맘껏 유혹해봐.”

요사스럽게 눈을 휜 그가 진득하게 시선을 맞추었다.

“기꺼이 넘어가줄 용의가 있으니까.”

유혹해보라더니 유혹을 하는 카힐른으로 인해 심장이 남아나지 않던 어느 날,
착한 척하던 플로리아가 본색을 드러냈다.
플로리아는 해사하게 웃는 얼굴로 날 위협했다.

“언니 목숨이 내 손에 있는 걸 자꾸 잊으시는 것 같아요.”

그 순간, 언제든 날 죽일 수 있는 그너에게서 벗어날 방법은 그녀가 주인공인 이 원작 소설을 무너뜨리는 것뿐이라는 걸 깨달았다.
더보기
",125,670000,9.69,184,312,3
가짜 구원자를 버리겠습니다,슈가자몽,계략남-소유욕/집착-구원물-로판,https://novel.naver.com//webnovel/list?novelId=1102243,"
‘위대한 윈저’라 불리는 윈저가의 공녀 유리시엔.

“절 사랑한다면 어렸을 적, 호수에 빠진 절 구했던 그 마음으로 한 번만 더 살려 주세요.”

구원자라 믿어 의심치 않은 연인과 입을 맞춘 유리시엔이 간청했다.
그러나 모든 것을 아는 것처럼 보이는 그는 이렇게 말했다.

“내가 그걸 어떻게 해?”

* * *

모든 것이 절망스럽고 무력한 순간, 구원은 또 다른 곳에서 나타났다.
실종되었던 아버지를 함께 찾아 준 길드장이 타고난 오만함으로 말했다.

“네게 한 가지 제안을 하러 왔어.”
“제안?”
“나와 결혼하자.”

찬란한 금발, 어릴 적 자신을 구했던 이와 똑같은 빛깔을 가진 남자가 손을 건네 왔다.
저와 결혼하고, 너를 기만한 자를 부수자고.
더보기
",121,590000,9.82,150,326,3
던전 씹어먹는 아티팩트,제로워터,판타지,https://novel.naver.com//webnovel/list?novelId=1012545,"
던전 탐험가로서 평탄한 삶을 이어가던 도중, 일국의 왕자가 꾸민 계략에 의해 목숨을 잃게 된 스테치 아텔리어.
죽음의 문턱을 넘어 두 번째 기회를 거머쥔 그는, 일생 일대의 복수를 위한 기나긴 여정을 시작한다.
더보기
",203,2630000,9.86,272,478,10
화무십일홍(花無十日紅),동련,무협,https://novel.naver.com//webnovel/list?novelId=1125134,"
정의(正意)를 부르짖으며 모였던 명문정파의 무림인들은 그 어디에도 없었다. 
 오직 욕심에 눈이 벌게져 서로를 짓밟는 악귀들만이 가득할 뿐.
 강호에 피바람을 몰고 온 경전, <해심밀경소(解深密經疏)>. 세상의 모든 권력과 재물을 쥘 수 있다는 전설의 책으로 인해 운선(雲仙)은 하루아침에 사랑하는 이들을 모두 잃는다. 이제 그는 해맑고 순수했던 과거의 자신을 버리고 스승의 복수를 위해 처절한 여정을 시작한다. 
화무십일홍(花無十日紅)- 재물, 권력, 그리고 사랑. 이 세상에 그 어떤 것도 영원한 것은 없다.
더보기
",209,1380000,9.94,106,371,2
남편을 죽였다,염장이,서양로판-상처녀-계략남-오해물-로판,https://novel.naver.com//webnovel/list?novelId=1127584,"
“지아비가 미쳐가고 있다면 정신 차리도록 도와드리는 게 제 의무겠지요.”

남편을 살해한 피투성이 왕세자비, 메르세데스.

“왜, 절 구하셨어요?”
“나는 그대에게 반했으니까.”

왕세자 시해죄로 죽을 날만 기다리는 그녀 앞에 대륙의 패자인 옆 나라 황제가 나타나 고백한다.

“살아 내. 당신의 원수들은 아직 살아 있으니까.”

모두가 죽기만을 바랐던 그녀에게, 난생처음 살아 내라고 말한 그는 그녀를 제국으로 데려간다.

“코르셋은 준비되어 있지 않습니다. 편한 옷만 입으시라는 폐하의 전언이 있었습니다.”

“아무 생각 말고 건강만 되찾으세요.”

그의 주변 모두가 그녀에게 지나치게 친절하다.

어쩐지 마음이 치유되는 것 같기는 한데,
황제가 무언가 숨기고 있는 것 같다.

“내 마음, 받아 주면 좋겠는데. 내 몸도 한계라서.”
더보기
",125,340000,9.95,119,328,0
악마 대공과의 계약 결혼,최고낑,서양로판-계략남-악마-계약관계-성녀-로판,https://novel.naver.com//webnovel/list?novelId=1125119,"
[한 달의 시간을 드리겠습니다. 그동안 결혼할 사내를 찾으십시오.]

돌려받지 못한 유산도 문제지만, 이상한 남자에게 팔려 가지 않으려면 당장 결혼할 상대를 찾아야만 한다.

올렌티아는 다행히 적당한 인물을 발견했다.

그는 바로 악마 대공이라 불리는 디미디우스 벨리알.

하지만 디미디우스는 완전한 악마가 되지 않기 위해서 신성력을 지닌 사람과 접촉해야 하는데.

“저와 계약 결혼할 생각이라면 제게 필요한 것도 주셔야죠.”
“그게 이런 식으로 접촉하는 거라고요?”

그의 레이더망에 딱 걸린 백작 영애 올렌티아가 새침하게 말했다.

“지금 당장 폭주할 것 같습니다. 신성력이 필요한 시점이란 말입니다. 그러니 이번에는 레이디의 손이 아니라 입술을 주십시오.”

폭주는 핑계였다. 디미디우스는 올렌티아와 더 은밀하고 깊은 접촉을 하고 싶을 뿐이었다.

올렌티아는 무척 당황했다.

계약 결혼할 상대가 스킨십을 원하는데, 어떻게 하면 좋지? 계약 결혼이니까 내외하고 싶단 말이야!

디미디우스라면 손을 잡고, 입술을 붙이고, 끝내 더한 것도 탐할 게 분명했다.

그런데 그의 목소리가 올렌티아의 가슴에 확 꽂혔다.

“계약 결혼도 결혼은 결혼입니다. 레이디.”
더보기
",125,300000,10.0,116,333,2
무한흡수로 무한성장,하스팅,판타지,https://novel.naver.com//webnovel/list?novelId=1099149,"
시스템을 이용한 함정으로 세상을 집어 삼키려고 하는 성좌.
그리고 그와 싸우던 김승현.
최후를 맞이했지만, 눈을 떠보니 각성하는 순간으로 돌아와 있었다.

""내가 그딴 호구짓을 두번이나 할거 같아?!""
더보기
",201,2490000,9.79,87,269,3
반려가 될 생각은 아니었는데요,graiyo,계약관계-다정남-까칠남-로판,https://novel.naver.com//webnovel/list?novelId=1125114,"
“나랑 약혼한 걸 후회하지 않게 해 줄게.”

한 차례 죽음을 겪은 백작 영애 리엔느.
그녀는 자신이 먼 미래에 공작의 반려 행세를 한 죄로
화형당해 죽는 꿈을 꾼다.

훗날 자신을 죽게 할 공작 리카르도는
아직 어린 데다가 백작가에 갇혀 있으니,
그를 잘 키워서 진짜 반려의 곁으로 보내 주면 되겠다 싶었는데…….

어느 날, 검술 연습을 도와주다가 우연히 그의 능력을 발현시켜 버렸다.
문제는 능력을 발현시키는 건 반려의 역할이라는 것.

‘아, 나는 망했구나. 완전히 망했어.’

이대로면 가짜 반려로 몰려서 화형 엔딩 확정이니
그녀는 시골 벽지로 도망가 숨어 살기로 결심한다.

그렇게 시골에서의 안락한 생활이 이어지는 줄 알았으나 그것도 잠시,
어느새 성인이 된 리카르도가 기어코 그녀를 찾아와서는
제 반려이니 수도로 데려갈 거라 선언하는데…….

“저를 데려가는 건 제가 공자님의 발현을 도왔기 때문인 거죠?”

“그래. 그러니 그대는 내 거야.”

“네? 그게 무슨 말씀…….”

“내 발현의 조력자니까, 그대가 내 반려일 수도 있는 거잖아?”
더보기
",145,570000,9.86,152,337,8
권좌,날아오르기,현판,https://novel.naver.com//webnovel/list?novelId=994964,"
헌정 사상 최연소 대선 후보였던 윤석은 
대선 출정식을 앞두고 측근의 배신으로 삶을 마감한다. 
고통과 분노로 가득했던 그의 눈이 떠졌을 때 맞이한 건 두 번째 삶이었다. 
 
다시 시작한다. 
대한민국의 권좌를 차지하기 위해서.
더보기
",228,1430000,9.67,208,358,8
시엄마는 회귀하기 싫어!,진은조,서양로판-회귀물-걸크러시-능력여주-회귀-귀염뽀짝-흥미진진-로판,https://novel.naver.com//webnovel/list?novelId=1117099,"
어느 날, 아들에게도 무심하기 그지없던 대마녀 귀네비어 로단테가 하루아침에 고아가 된 여자아이, 라리사를 거두기로 했다.

“데려가서……. 음, 가르치시려고요?”

윌리엄은 저 꼬마에게 어마어마한 마법 재능이라도 있는 게 아닐까 의심하고 있었다.

“아니.”

그러나 아니었다. 게다가 이어지는 대답은 윌리엄을 기함하게 했다.

“너랑 결혼시킬 건데.”

잠깐의 침묵이 흐른 뒤, 윌리엄은 가까스로 정신을 차렸다.

“네?”
“너랑 결혼시킬 거라고.”

윌리엄은 가까스로 미치셨어요? 라고 크게 소리 지르고 싶은 것을 꾹 참았다.

아니 못 참겠다. 윌리엄이 작게 소리 질렀다.

“미치셨어요?”
“…….”
“걔는 너무 어리잖아요.”
“아직 어리지. 하지만 10년은 금세 흘러갈 거야.”

귀네비어는 라리사의 이마를 쓰다듬으며 눈을 감았다. 사라진 50년의 피로가 한꺼번에 몰려오는 것 같았다.

누구더러 미쳤다는 거야. 미친놈이.
어미 앞에서 제 심장에 칼을 꽂는 미친놈이 또 있을까.

귀네비어는 한숨처럼 내뱉었다.

“넌 이 애와 사랑에 빠질 거야. 내가 말려도 듣지 않겠지. 죽음조차 너희를 갈라놓을 수 없을 거야. 죽음이 이 애를 앗아가려고 하면 네가 심장을 바쳐서라도 시간을 되돌릴 테니까…….”

윌리엄은 할 말을 잃었다.
더보기
",150,570000,9.81,189,407,14
당신의 후회가 붙잡을지라도,지헨,다정남-상처녀-오만남-집착남-후회남-전남편-회귀-트라우마-쌍방구원-로판,https://novel.naver.com//webnovel/list?novelId=1125110,"
“그 비루한 목숨으로나마 나탸샤를 내게서 앗아간 죄를 갚아.”

북부의 위세 높은 대공과 몰락한 자작가의 영애.
분에 넘친 행복이었다.

헬레나의 삶은 유진의 정부를 살해했다는 억울한 누명과 단두대의 날로 끝이 났다.
하지만 회귀는 반복되었고, 헬레나는 그를 관성처럼 사랑했다.

그렇게 닳고 닳아 4번째로 눈을 떴을 때.

“이혼해요, 우리.”
 
마침내 그에게 작별을 고했다. 제 보잘 것 없었던 생에게도.
헬레나는 깊은 바다에 몸을 가라앉히며 완전한 죽음만을 빌었다.
그런데.

“당신이 내게 가르쳤잖아. 욕망하는 것은 죄가 아니다. 원하는 게 있으면 가져라.”

누군가의 조각으로도 남지 못했던 자신을,

“잊지 않은 게 아니라 잊지 못한 겁니다. 당신은 이토록 선명한 사람이니까.”
 
끝끝내 구해 제 전부라 말하는 남자를 만났다.

* * *

“내가 당신에게 원하는 게 있을 리가 없잖아.”

얼핏 들으면 다정한 목소리였다.
그래서 유진은 덜컥 소화시키기 힘들어졌다.
차라리 도망치고 싶었다. 더는 버틸 재간이 없었다.

“내가 에버게일에서 당신을 떠났을 때, 그 때.”
“헬레나. 제발.”
“우린 이미 끝났던 거야. 그러니 이만 돌아가 줘.”

그토록 다정한 목소리로, 그렇게 애틋한 얼굴로.
 
“나는 당신을 전부 지웠으니까.”

이별을 고하면 나는 어떻게 해야 해.
더보기
",190,460000,9.19,121,375,3
