누가 시녀장을 회귀시켰는가,소소리닻별,로판,https://novel.naver.com//webnovel/list?novelId=1113877,"
남주 좀 납치합시다!,단시오,판타지로맨스-술술읽히는-당돌여주-폭스남주-쌍방구원-로판,https://novel.naver.com//webnovel/list?novelId=1136674,"
친구가 쓴 소설 속에 빙의해 버렸다.
남자 주인공을 납치하다가 끔살당하는 조무래기 악역, 비비안 슈미트로!

원작에 따르면 비비안을 죽이고 탈출한 남주, 칼리스는
여자 주인공과 운명적인 만남을 갖는다.
즉, 스토리가 흘러가기 위해서는 반드시 남주를 납치해야 하는 상황!

결국 어쩔 수 없이 남주를 납치한 다음
그를 잘 달랜 뒤 풀어 주려고 하는데 문제가 생겼다.

‘칼리스의 생김새를 모르잖아!’

그래서 일단 닥치는 대로 미남이란 미남은 다 납치했다.
혹시라도 납치한 남자들에게 보복이라도 당할까 봐
초호화 잠자리와 음식은 물론, 온갖 편의 시설을 갖추기까지!
그리고 남주가 아니라고 판명될 경우에는 안전한 곳에 풀어 주었다.

그런데 이게 웬걸?
예상치 못하게 이상한 놈들이 꼬이기 시작한다?

“슬슬 제 변장을 알아보시고 잡아가지 않으시면 어쩌나 했는데, 아직 먹히네요. 기뻐요, 비비안.”

나에게 납치당하기 위해 매번 다른 사람으로 변장하는 멜피스부터.

“여태 납치했던 미남들의 얼굴 순위를 매겼을 때 나는 몇 위인가?”

제 발로 잡혀 와서 어울리지 않게 외모 자랑을 늘어놓는 원작의 악역, 디트리히.

“이런 격렬한 관심 표현은 또 처음인데. 납치하고 싶을 만큼 내가 좋은 거야? 너, 귀엽다.”

남장하고 있던 탓에 나에게 납치당한 후 대뜸 친구 하자며 들이대는 원작의 여주, 루도비카까지!

열렬히 찾고 있는 남주는 어디 가고 순 이상한 사람들만 주변으로 모여든다.
이거…… 이대로 괜찮은 걸까?
더보기
",137,650000,9.83,136,323,4
버려진 신부를 탐하는 자는,정은초,소유욕/집착-계약관계-순정남-로판,https://novel.naver.com//webnovel/list?novelId=1125117,"
“첫눈에 반했다고 하면, 개연성이 생깁니까?”

망해 가는 웨식스 왕국의 왕녀, 라일라.
피가 귀한 성씨를 지녔지만 형제들은 모두 가지고 있는 조율 능력을 타고나지 못해
마찬가지로 망해 가는 왕국의 7왕자와의 약혼식을 앞두고 있다.

애초에 희망 따위 없다고 생각은 했지만
약혼식을 올리기도 전에 난봉꾼 성향을 보이는 상대 때문에 앞길이 더 막막해진 그때였다.
그 의뭉스러운 ‘구원자’가 나타난 건.

“도망치십시오. 도움이 필요하다면 제가 손을 내밀어 드릴 테니.”

안 그래도 약혼을 받아들이기 힘들어하는 라일라에게 기꺼이 손을 내밀어 주겠다고 하는 남자, 밀레이.
하필 첫사랑과 이름도 같다.
강력한 사이코키네시스 능력자이자 행킨 제국의 황태자인 에이드리언 레인스와.
그러니까, 자신이 죽일 뻔한 그 남자와.

그래서 처음엔 경계했지만, 라일라는 밀레이의 손을 잡는다.
7왕자와 파혼하고 고국인 웨식스로 도망치기 위해서.

그가 바로 제 첫사랑인 에이드리언이라는 사실을 모르는 채.
더보기
",200,270000,9.98,117,389,2
그렇게 시작된 당신의 후회는,설매향,소유욕/집착-까칠남-후회남-상처녀-로판,https://novel.naver.com//webnovel/list?novelId=1125111,"
“당신은 날 죄인으로 만들어. 알아?”

분명 서로 사랑했다고 생각했고. 여전히 당신을 사랑하지만.
우리를 부부로 묶어주는 것이 죄책감과 부채감이라면.

“우리…… 헤어져요.”

그래서 서로가 불행한 삶을 살 수밖에 없는 거라면.
모두가 행복해지는 결말을 위해 당신을 놓아주기로 한다.

“……루이사. 잠시 생각할 시간을 갖자.”

예상치 못한 이혼 이야기에 에드워드는 당황하고.
자신이 루이사의 손에 빛나는 삶을 쥐여 주기 위해 달려온 시간 동안
그녀는 자신을 하염없이 기다리며 메말라 간 것을 깨닫는다.

“내 연구를, 회사를 줄게. 내가 가진 전부야.
내 모든 걸 줄 테니 제발 여기 있어 줘.”

사랑하는 남편, 에드워드 앨런의 애처로운 모습이
고요했던 루이사의 얼굴에 파문을 일으켰다.

“당신은 가만히 앉아서 날 손짓으로 부리기만 해.
난 그런 당신의 옆에서 무엇이든 해다 바칠 테니.”

에드워드는 언제나 필사적으로 살아왔고, 지금도 마찬가지였다.
아내를 붙잡아야 했다. 아내가 없다면 자신이 사는 의미도 없었다.

그러니 정말로, 그는 모든 것을 내던질 수 있었다.
더보기
",139,310000,9.75,105,275,1
"이별해 주세요, 제발!",우수빈,로판,https://novel.naver.com//webnovel/list?novelId=1127581,"
‘내가 빙의한 소설이 뭔지 모르겠다.’

천덕꾸러기 황녀 리타니아.
정석 로판 소설이라면 빙의자인 자신에게 주어진 선택지는 적당한 남자에게 계약 결혼을 제안하여 원작의 흐름을 벗어나 쾌적하고 안락한 삶을 누리는 것일 터인데.

“저와 결혼해 주시겠습니까?”

첫 만남에 대뜸 청혼해오는 수상한 남자가 있다?
게다가 이 남자, 너무 아름답다.
이 세계가 로판이라면 응당 남주여야 할 미모를 지녔으면서, 개연성은 어디에다 팔아먹고 뜬금없이 제게 청혼을 한단 말인가.

“우리는 오늘 처음 만났잖아요. 무슨 결혼을 해요?”

리타니아가 황당한 얼굴로 묻자, 오르비스는 느리게 눈을 깜박였다.

“아, 그렇군요. ‘이번’에는 처음이었지요.”

기이하게 빛나는 푸른 눈동자. 남자의 동공이 세로로 찢어지며 입가에 묘한 미소가 떠올랐다.
온몸에 소름이 돋았다. 리타니아는 그제야 자신이 어떤 소설에 빙의한 것인지 깨달았다.
인간의 감정을 모르는 용의 사랑을 받아, 천재지변이나 마찬가지인 용의 애정 표현 때문에 자신에게 소중한 모든 것을 잃고 결국엔 그 자신마저 불구가 되어 삶을 포기하는.

‘막장 피폐물!’

그녀가 죽어 가는 순간에야 비로소 후회라는 감정을 이해하게 된 용이 다시 한번 기회를 달라며 애정을 구걸하는, 기다리는 것은 새드엔딩뿐인 꿈도 희망도 없는 이야기의 주인공이었다!
더보기
",125,380000,9.93,119,353,6
당신의 죽음을 위해 살아가겠습니다,사하람,궁중로맨스-서양풍-걸크러시-무심녀-상처녀-순정남-후회남-복수-쌍방구원-신분차이-로판,https://novel.naver.com//webnovel/list?novelId=1125125,"
사랑하는 가족이 몰살당했다. 남편이자 황제인 클레디우스의 음모였다.
아이를 떠나보내야 했다. 태어난 지 사흘 만이었다. 남편에게선 어떤 위로도 들을 수 없었다. 
그날 이후로 일라이드의 세상은 온통 검었다. 
표현할 수 없는 추모와 애도로 가득한 삶. 견뎌내고 버텨내기 위해서 현숙한 황후를 연기해왔다.
하지만 미처 알아차리지 못했다. 
일라이드가 참아내는 동안 저편에서 푸른 여명이 밝아오고 있다는 사실을. 살아남은 하나의 인연이 다가오고 있다는 사실을.

***

“이러다 제가 ‘햇빛이 어둡다’라고 말하면 어둡다고 여길 참인가요?”

“오늘부터 그렇게 생각하겠습니다.”

일라이드는 실없는 소리를 넘겨버리듯 피식 웃었지만, 리벨은 웃지 않았다. 설마 이 사람은 진심으로 여기는 건가?

“황후 폐하께서 말씀하시는 모든 것이 저에게는 규칙이고 법입니다.”

일라이드가 어두움을 빛이라고 말한다면, 리벨의 세계에 존재하는 모든 어둠이 조각나고 찬란하게 빛날 것이라고. 리벨은 그렇게 믿어 의심치 않았다.

“그대는 꼭…… 내가 세상 전부인 것처럼 말하는군요.”

“안 됩니까?”

***

꺼져가는 불길 속에서 잿빛 매가 날갯짓하니,
고개를 들고 불을 지펴 세상을 향해 비상하라.
눈부시도록 아름다운 오월의 날에…….
더보기
",230,380000,10.0,100,377,1
"망했다, 남캐에 빙의하다니!",김선유,궁중로맨스-책빙의-걸크러시-로판,https://novel.naver.com//webnovel/list?novelId=1119360,"
술김에 절친이 알려 준 빙의술을 따라 했다가 진짜로 로판 소설에 빙의해 버렸다.
그것도 서브 남주 뮤젤로.

절친을 데리고 현생으로 돌아가려 했지만, 어느새 소설 남주 클라우스를 사랑하게 된 뮤젤.

그는 결심한다.
보좌관으로서 클라우스를 훌륭한 황제로 만들기로.

그런데.

“뮤젤, 혹시 키스는 해 봤어?”
“네? 아, 아뇨…….”
“내가 처음이어야겠어.”

남주 클라우스가 여주 에반젤린도, 악녀 엘프리데도 아닌
보좌관인 뮤젤에게 다가가기 시작한다.

“나랑 정식으로 교제해 줘, 뮤젤.”
“……!”
“다시 한번 말하지만, 오랫동안 생각한 일이다. 넌 내게 무척 특별한 사람이야.”

스스로가 보잘것없어서 그를 거절하지만 그는 지치지도 않고 자꾸만 다가온다.
그 사랑에 뮤젤은 조금씩 흔들리기 시작하는데…….
더보기
",126,650000,9.8,132,227,10
최종보스의 구원자가 되었다,심씀,판타지,https://novel.naver.com//webnovel/list?novelId=1077045,"
내가 읽던 소설 속 페이크 최종 보스, 그레이스 유클리드. 
그녀를 살려야 한다.
더보기
",226,2240000,9.83,117,244,5
"사랑하는 당신에게, 나의 황홀한 악몽을 드립니다",스캠퍼,인기상승-정주행많은-로판,https://novel.naver.com//webnovel/list?novelId=1127599,"
(*이 소설은 가상의 시대와 장소를 배경으로 하며, 오컬트 및 호러 요소가 다수 포함되어 있습니다.)

마녀의 딸로 태어난 라일라는 태어날 때부터
‘봐서는 안되는 것’을 보는 능력을 가지고 있었다.

보고 싶지 않지만 보이고, 듣고 싶지 않지만 들린다.
강력한 영매이지만 보고 듣는 것밖에 할 수 없는 그녀의 삶은 공포 그 자체였다.

마을에서 배척을 당하며 혼자 살아가던 그녀의 앞에 돌연 나타난 남자, 유스타르 하이언모리크.
시어로우 왕국의 왕제이자, 기사단 ‘텐티넬라’의 총본부장인 그는 라일라의 남다른 눈과 귀를 원한다.

왕의 명령으로 유스타르와 표면상 부부가 된 라일라는 그와 페어를 이루어
시어로우 왕국의 섬뜩한 기현상들을 해결하고, 그 대가로 막대한 보수와 명예, 그리고 자유를 얻고자 하는데.

왕은 무엇을 꾸미고 있으며, 유스타르는 무엇을 숨기고 있는 것일까?

그리고 라일라 본인조차 알지 못하는 최초의 비밀은 무엇일까?
더보기
",202,360000,10.0,191,571,7
암살 가문의 천재 어쌔신,체나,판타지,https://novel.naver.com//webnovel/list?novelId=1119793,"
처음부터 시엔의 죄는 오직 하나뿐이었다.
약함.

불패의 신화를 쌓아 올린 대륙 최강의 기사, 반신의 경지에 도달한 대마법사, 천벌의 대행자라 불리는 최고 수석 이단심문관…….
제국의 가장 위대한 영웅들을 굴복시킬 만큼 강했지만, 정작 제국 그 자체를 쓰러뜨릴 만큼 강하지는 못했던 죄.

다시 돌아온 암살자의 속죄는 그렇게 시작되었다.
더보기
",200,2650000,9.79,62,182,0
오만이 발끝에 떨어졌을 때,월루눈,판타지로맨스-능력남주-다정남-오만남-후회남-갑을관계-소유욕/집착-질투-상처녀-로판,https://novel.naver.com//webnovel/list?novelId=1132949,"
평생을 바쳐 사랑했던 발레를 포기하려던 날.
그 남자, 끔찍하리만치 아름다운 엔리코 미켈레는 밀어를 속삭이는 악마처럼 다가와 간교한 제안을 건넸다.

“넌 그냥 춤만 춰. 살아있는 인형처럼.”

뜻 모를 후원과 함께 그가 내비친 비밀.

“그럼 죽은 네 부모에 대해 알려 주지.”
“…….”
“진실을 알고 싶지 않나?”

부모님의 죽음을 파헤치기 위해서라면 기꺼이 그를 위한 인형이 될 수 있었다.
더한 나락으로 떨어질 걸 알면서도.
더보기
",120,190000,9.87,92,263,1
이레귤러는 괴물을 먹는다,922,현판,https://novel.naver.com//webnovel/list?novelId=1102258,"
""이제 이 고블린은 제 점심입니다.""
나는 괴물을 먹으면 강해진다.
더보기
",270,1820000,9.95,66,148,2
복수를 위해 남자들을 길렀을 뿐인데,아끼다금된다,서양풍-회귀물-주종관계-집착남-복수-로판,https://novel.naver.com//webnovel/list?novelId=1119364,"
“언니. 조금 똑똑하게 굴어줄래? 복수할맛 좀 나게?”

내 남편과 바람난것도 모자라, 아이까지 낳아온 언니는 죽음이라는 큰 선물을 내게 던졌다.
남편도, 친구라는 놈도 모두 나를 속이고 죽이기 바빴다.

그래서 난 스스로 죽음을 애원했다.
회귀를 위해.
그런데 언니도 회귀해버렸네?

복수를 위해 뭐든지 할 수 있었다.

그래서 사람들도 이용하려 했을 뿐인데.

그런데…….

“나를 이용한다면서, 왜 이용하지 않는 거죠. 주인님. 어서 나를 온전히 소유해 주세요.”

전 남편 대신 황제로 만들기 위해 노예상에서 사 온 노예가 이상해졌다.

""구했으면 책임져야지. 니아. 널 위해 모두 다 죽이고 왔는데?""

“언니. 가질 수 없으면, 언니의 세상을 없애버릴 거예요. 그러니까…… 내게서 떠나지 마요.”

힘을 키우기 위해 구해준 쌍둥이 마법사들도 살짝 미쳐갔다.

무언가 이상했지만,
그럼에도 난 복수를 해야 했다.

“언니. 나와 내기할래요? 누가 살아남는지. 누가 황후가 될지?”
더보기
",163,250000,8.96,85,225,1
"세계 서열 0위님, 제발 그만해 주세요",먕먕녕녕,로판,https://novel.naver.com//webnovel/list?novelId=1117101,"
[이주은 님의 빙의를 환영합니다. ^0^]

난데없이 등장한 상태창과 함께 빙의해 버리고 말았다.
그것도 세계 서열 0위의 여주가 왕따 분장을 하고 학교에 다니는 인터넷 소설에!
그리고 나는 이 이야기에서,

“야, 너 지금 내 말 무시하는 거야? 우리가 우스워?”

여주를 괴롭히는 악녀……의 부하3을 담당하고 있다.

본모습을 드러낸 여주에게 맞아 전치 8주의 부상을 입기 전에
이 말도 안 되는 세계와 역할에서 벗어나는 방법은 오직 하나.

[해피 엔딩을 만들어 주시면 소원을 들어 드릴게요!]

인소 속 모든 등장인물들에게 행복한 결말을 안겨 주고 소원을 비는 것. 그런데…….

“네가 이 학교 대가리냐? 쿡, 우리 포커스가 너 좀 보자신다.”
“싫다면?”
“꺅! 챠나 챠나, 오늘 우리 해성상고랑 싸우는 거야?!”

……내가 과연 이 캐릭터들을 행복하게 해 줄 수 있을까?
이곳은, 그야말로 광기의 시대였다.
더보기
",125,680000,9.54,127,266,9
내가 만든 세계 속 광전사가 되었다,메르시스타,판타지,https://novel.naver.com//webnovel/list?novelId=1094912,"
2020 지상최대공모전 수상작!

내가 만든 소설 속 광전사가 되었다.
‘원작자 권능’이라 불리는, 아주 특별한 힘을 가진 채로.
더보기
",425,2710000,9.81,103,304,12
더는 나를 원하지 않는 당신에게,한도솔,타임슬립-상처녀-걸크러시-로판,https://novel.naver.com//webnovel/list?novelId=1119369,"
헤어진 연인으로부터 편지를 받았다.
꼭 전해야 할 말이 있으니 기다리겠다는.

아직 그를 마주할 자신이 없어 애써 외면했는데,
내 앞에 싸늘한 주검이 되어 돌아왔다.

그를 살려 달라며 울고 애원했다.
신에게 간절한 목소리가 들릴 만큼.

나의 절실한 소원이 이루어지던 날, 
너는 당연하게도 나를 기억하지 못했다.

“괜찮아, 이제는 내가 지켜 줄게.”

단지 너를 지켜 주고 싶었을 뿐이었다.
그런데 그간 당연하게 여겼던 나의 모든 것이 의심스러워진다.

*  *  *

“당신에겐 제가 그저 놀기 좋은 상대였던 겁니까?”

헛웃음을 흘린 그는 제 손으로 얼굴을 감쌌고, 
이내 원망 섞인 눈으로 그녀를 바라보았다.

“제발 울지 말고 뭐라도 말씀해 주십시오!”

분명 덴시온을 행복하게 만들어 주고 싶었다. 
그랬는데 지금 그녀는 그를 괴롭게 만들고 있었다.

그의 눈은 어느새 붉게 충혈되어 있었고, 
이성을 가까스로 붙잡고 있는 듯했다.

그가 멀어지자 비아레는 희뿌연 시야 속에 주저앉아 눈물을 흘렸다.

“내가 너한테 다가갈 수 있을 리가 없잖아…….”
더보기
",120,240000,9.77,94,238,2
망나니 교황이 유능해지면,마루해,판타지,https://novel.naver.com//webnovel/list?novelId=1125132,"
게임 속 보스 몬스터 「타락한 교황」에 빙의했다.
​
문제는 그냥 교황이 아니고 하필 '타락한' 교황에 빙의했다는 것.
​
타락 교황의 사회적 평판은 내가 빙의하기도 전부터 이미 최악이었다.
​
덕분에 주변인들 전부 나를 타락한 망나니 취급하며 무시하는 상황.
​
하지만 그런 내게도 희망은 있었는데...
​
​
[서브 신탁을 100% 완료하여 카르마를 수복하였습니다! 유저의 잠겨있던 스킬 중 하나가 해금됩니다!]
[스킬 「신성모독이다! (S)」가 해금되었습니다!]
​
​
내게 주어진 유일한 희망, 그건 내 눈에만 게임 시스템창이 보인다는 것.
​
오늘도 나는 시스템창이 내려주는 신탁을 하나하나 완수해간다.
​
교황의 봉인돼있는 진짜 힘을... S급과 L급 스킬들을 되찾기 위해서.
더보기
",200,2320000,9.79,82,176,4
세계 유일 힐러 루엘라,채하빈,서양로판-걸크러시-게임로판-사이다-카리스마-빙의물-로판,https://novel.naver.com//webnovel/list?novelId=1102253,"
이름: 루엘라 로미닌 / 직업: 힐러 Lv.1 / 특징 : 아무 남자나 다 꼬심

눈을 떴을 때 아무것도 기억이 나지 않아,
단순 기억 상실증인 줄 알았는데…….

[헬라네의 세계에 오신 것을 환영합니다.]

알고 보니 ‘헬라네’라는 MMORPG 게임 속이었다.
문제는 그녀가 낸 양다리 사건 때문에
왕국에서 제일가는 권력자인
발데르의 길드마스터에게 적대적 선포를 당했다는 것!

〈공식적으로 루엘라 로미닌에 대한 길드 전쟁을 선포한다.〉

그 때문에 쿠란 왕국 내에서는
빵 한 조각 얻어먹을 수 없는 신세가 된 루엘라.
결국 그녀는 마침 자신이 필요하다는
엘라브의 페리몬트 제1 공작, 카이트와 마주친다.

“우리 길드의 아지트야. 가입할 마음이 생기면 찾아와.”

그렇게 받은 쪽지에 적힌 주소에 가니
게임 이름과 똑같은 ‘헬라네’ 길드의 본거지가 있었다.
그리고 루엘라는 비로소 자신의 죽음까지
두 달의 시간밖에 남지 않았음을 알아차리는데…….
더보기
",148,290000,9.76,118,226,5
7FATES: CHAKHO,HYBE,판타지,https://novel.naver.com//webnovel/list?novelId=1040014,"
손님 오는 날.
신시에 내려온 건, 반가운 손님이 아닌 원한에 찬 범이었다. 
오랜 세월 이어져 온 증오가 신시를 검게 물들이고, 사무치는 분노가 부딪쳐 흐른 피로 땅이 붉게 젖어갈 때.
이 싸움을 끝내기 위해 그들은 무기를 쥐었다.
더보기
",89,210000,7.63,501,954,28
시한부는 공략을 거절합니다,꿀끼,게임빙의-시스템-서양풍-빙의물-능력여주-미인여주-존댓말남-미인남주-폭스남주-시원시원한-로판,https://novel.naver.com//webnovel/list?novelId=1119372,"
소설 속 엑스트라에 빙의했다. 주인공에게 청혼도 받았다.
원작을 비튼 줄 알았다.
약혼자가 다른 여자들을 ‘공략’하는 걸 발견하기 전까지는.

[공략 대상 <클라라>가 토라졌습니다.
<클라라>의 토라진 마음을 풀어주세요⸜(♡'ᗜ'♡)⸝
1. 뽀뽀를 한다.
2. 키스를 한다.
3. 침실로 간다.]

문득 나타난 시스템 창을 보며 깨달았다.
이곳은 원작을 바탕으로 만든 희대의 망겜이고, 내가 ‘플레이어’에게 공략당해 왔다는 사실을.

“저런, 클라라. 사랑스러운 내 아기새. 왜 그렇게 속상한 표정을 하고 있는 거야?”

남주 새X가 마주선 여자에게 느끼한 목소리로 지껄였다.

[SYSTEM] ‘3. 침실로 간다’를 선택하셨……

그리고 내 주먹이 그 더러운 주둥이를 강타한 순간.

퍼억!

머리 위에서 반짝이던 시스템 창이 와장창 깨졌다.
남주 X끼의 강냉이와 함께.

* * *

[속성: 시한부(남은 수명: 13일 11시간 47분)]

나는 ‘플레이어’의 공략 대상이자 각성을 돕는 제물이었다.
저주 같은 시한부 속성에서 벗어나고자 궁리하는 내 앞에 나타난 한 남자.
옆 나라의 ‘살인광 또라이’ 왕자님. 줄여서 ‘살.또’ 왕자.

[버그 발생!]
[버그 발생!]

남자는 나긋한 목소리로 속삭였다.

“내 사랑을 의심하지 말아요. 자꾸 의심하면 마음이 아프거든.”

서글피 휜 눈매와 달리, 번뜩이는 안광이 흉흉했다. 

“―가슴이 찢어질 것처럼.”

꼭, 나를 찢어버릴 것처럼.


……시한부도 서러운데, 살또가 빈약한 내 목숨에 집착하기 시작한다.
더보기
",145,400000,9.77,107,256,4
DARK MOON: 달의 제단,HYBE,판타지,https://novel.naver.com//webnovel/list?novelId=1040016,"
아름다운 해변의 도시 리버필드 시의 명문 드셀리스 아카데미. 
그곳에는 비밀을 간직한 7명의 소년들이 있다. 
인기 많은 나이트볼 주전인 그들은 사실 인간과는 조금 다른, 뱀파이어다. 어두운 과거로부터 도망쳐 평범한 학교생활을 하고 있다. 나이트볼 리그에서 만나는 라이벌 학교 선수들은 하필 또 늑대인간이라 그들을 못 잡아 먹어 안달이다. 
그러거나 말거나, 똘똘 뭉쳐 살던 어느 날, '조금' 힘이 셀 뿐이라 주장하는 여학생이 전학왔다. 어디선가 마주쳤던 소녀의 등장에 잊었던 과거가 모습을 드러내기 시작한다.
더보기
",81,270000,6.67,275,363,8
SSR 뽑기 캐릭터가 유저를 육성함,엣취드워프,판타지,https://novel.naver.com//webnovel/list?novelId=1102256,"
신들의 뽑기 캐릭터로 소환된 소드마스터 시드.
내 육성. 내가 알아서 하련다.
더보기
",202,1820000,9.97,77,133,3
미래일기로 생존게임,언늘,판타지,https://novel.naver.com//webnovel/list?novelId=1113886,"
미래의 자신이 쓴 일기책을 손에 넣은 메이슨 기아드.
인외의 존재가 주최한 지옥 같은 생존 게임에서 살아남을 유일한 방책은 이 일기책뿐이다.

다음 게임은 무엇인가.
미래의 나는 왜 실패했는가.
누구를 살려야 하는가.
누가 우리를 죽이려 하는가.

그 모든 정보가 담겨 있는 미래 일기를 활용하여, 어느새 참가자들의 인도자이자 구원자가 되어 간다.
더보기
",247,3140000,9.88,67,123,3
기생초,만신,현판,https://novel.naver.com//webnovel/list?novelId=1113885,"
사람을 갉아 먹는 식물 재앙이 도래했다.
그림자도 들지 않던 일상에서 나와 재앙과 쫓기고 쫓는 추격전을 벌이는 낙조.
일그러진 영웅을 과연 모두가 반갑게 맞이해줄까.
더보기
",202,1380000,10.0,155,276,11
별을 쫓는 소년들,HYBE,판타지,https://novel.naver.com//webnovel/list?novelId=1040015,"
마법의 세계.
그리고 '마법 아이돌'의 세상.
찬란한 시대 속, 마법 없는 아이돌 스타원.
한계가 명확한 그들에게, 기적같은 마법이 다가온다.
그리고 마법과 함께 찾아온 수수께끼의 적, '멸룡도가'.

풀어야 할 전설의 진실과, 거대한 사명이 닥쳐온다.

우리는 정해진 운명을 바꿀 수 있을까?
더보기
",82,140000,7.49,227,390,7
S급이 내 부캐야,오디조타,성장물-현대물-걸크러시-다정남-먼치킨-시스템-힘숨찐-헌터-시원시원한-쿨내진동-로판,https://novel.naver.com//webnovel/list?novelId=1121305,"
S급 환술사, 월드 랭킹 1위 헌터.
게이트에 등장할 때마다 아이돌 못지않은 인기를 누리는 ‘루드’.
그 본캐는 하루하루 벌어먹는 편의점 알바 신빛나리.

사회성 제로에 대인 기피증까지 있어 부캐로 던전을 도는데, 랭킹 2위 성기사 강이현이 팬이라며 자꾸 따라붙는다.
대한민국 4대 길드 중 하나인 [성전]에 들어와 달라나?

“싫어!”
“여태 모으신 아이템, 길드 이름으로 다 팔 수 있다고요!”

…사회성은 원래 돈으로 길러지는 거 아니겠어요?
본캐 숨기느라 처분 못 한 고급 아이템을 팔면 그게 다 얼마야.

그런데 웬걸, 월드 랭킹 1위여도 낙하산은 안 되니 면접도 보라고?
하지만 돈맛을 본 이상…… 그만둘 수는 없다.

“루드 씨는 왜 헌터 일을 하시나요?”
“아무 걱정 없이 내 몸 하나 누일 곳 찾으려고요.”

자본주의가 낳은 S급 괴물의 눈이 ‘내 집 마련’의 꿈으로 반짝였다.
더보기
",258,330000,10.0,98,215,4
랭킹 1위의 여동생입니다,리티티,가족로판-액션물-퓨전판타지-각성자-걸크러시-능력남주-능력여주-라이벌/앙숙-게이트-인기상승-정주행많은-로판,https://novel.naver.com//webnovel/list?novelId=1125127,"
세계 유일무이의 미각성 귀환자인 내가 사실 랭킹 1위의 여동생이란다.

멸망과 격변을 겪고 이계에 떨어졌다가 돌아온 '귀환자'와 시스템으로 인해 특별한 힘을 얻은 '각성자'가 존재하는 세계.

모든 '귀환자'는 '각성자'라는 공식을 벗어난 단 한 명의 '미각성 귀환자' 나, 박하영은 천애 고아의 삶을 살아 가고 있었다.

그러다 우연히 나의 진짜 이름은 '천신아'이며, 대한민국 랭킹 1위 '천신우'가 내 친오빠라는 사실을 알게 되고.

곧이어 사기적인 스킬과 능력을 가진 S급으로 각성까지!

하지만 본격적으로 꽃길만 걸어 보려는 내 앞에 '세계의 멸망을 막아 달라'는 이들과 '널 위해 세계를 멸망시키겠다'는 이가 나타나는데…….
더보기
",269,240000,9.7,81,249,1
크림슨 하트,HYBE,판타지,https://novel.naver.com//webnovel/list?novelId=1082888,"
크림슨 하트.
레퓨지아의 숨겨진 유산이자 족쇄.
그것을 발견한 순간, 나는 깨달았다.
거대한 미지의 운명이, 움직이기 시작했음을.
더보기
",80,20000,8.65,86,129,3
DARK MOON: 회색 도시,HYBE,판타지,https://novel.naver.com//webnovel/list?novelId=1082889,"
짙은 운무가 깔린 아시아의 항구도시 그레이빌.
그 끝에 위치한 그레이 여관에 살고 있는 ‘칸’은 악마 들린 아이라 불리며 외롭게 살아간다.
어느 날, 칸 앞에 늑대인간 형제들이 나타나고 예상치 못한 그들만의 기묘한 동거가 시작되는데.
얼마 후 도시 곳곳에선 사람들이 실종되고 피 없는 시체가 발견된다.
뱀파이어로부터 가족을 잃은 늑대인간 소년들은 살인사건의 범인을 추적하기 시작하고, 결국 거대한 적과 마주하게 된다.
서로 다른 아홉 명의 늑대인간 소년들이 만들어가는 우정과 성장. 그들은 과연 진실을 찾고 ‘진짜’ 가족이 될 수 있을까.
더보기
",81,180000,8.97,69,91,1
